name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
vinhphuc,2021-10-30,23.3,20.5,21.9,23.3,20.5,21.9,20.7,93.1,6.08,100,12.5,rain,,,,24.5,132.1,1017,63.3,13,128.1,11.1,5,,2021-10-30T05:57:59,2021-10-30T17:24:00,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-10-31,25.5,19.5,22,25.5,19.5,22,20.7,92.5,0.32,100,12.5,rain,,,,15.1,179.5,1016.5,65,15.2,147,12.8,5,,2021-10-31T05:58:26,2021-10-31T17:23:28,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-11-01,27.9,21.2,23.7,31.7,21.2,24.1,22.5,93.3,1.09,100,4.17,rain,,,,17.3,129.1,1016.4,60.4,15.6,213,18.5,8,,2021-11-01T05:58:54,2021-11-01T17:22:56,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-11-02,27.6,22,24,31,22,24.4,22.6,92.4,0.76,100,4.17,rain,,,,16.6,72.8,1016.3,69.8,13.5,214.8,18.5,8,,2021-11-02T05:59:22,2021-11-02T17:22:25,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-11-03,27.5,21.4,24.2,30.7,21.4,24.8,22.6,91.1,3.3,100,54.17,rain,,,,15.8,84.2,1014.8,71,16.2,197.2,17.1,7,,2021-11-03T05:59:51,2021-11-03T17:21:56,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-11-04,29.1,22.4,25.1,33.1,22.4,26.2,23,88.9,0,0,0,,,,,16.2,175.4,1012.7,38.4,15.8,235.4,20.3,8,,2021-11-04T06:00:21,2021-11-04T17:21:28,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-11-05,29.6,22.3,25.6,34.2,22.3,27,23.7,90,0,0,0,,,,,18.4,172.8,1010.2,48.3,13.9,215.3,18.5,7,,2021-11-05T06:00:51,2021-11-05T17:21:00,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-11-06,29.8,22.8,25.9,34.8,22.8,27.4,24,90,0,0,0,,,,,16.6,169,1008.1,56.7,13.7,219.2,18.9,8,,2021-11-06T06:01:21,2021-11-06T17:20:34,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-11-07,30,19.3,25.2,34.4,19.3,26.7,22.7,87.1,0.72,100,4.17,rain,,,,27.4,127.1,1010.5,49.8,13.7,214.6,18.4,8,,2021-11-07T06:01:52,2021-11-07T17:20:10,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-11-08,25.2,14.4,18.3,25.2,14.4,18.3,14.5,79,13.39,100,4.17,rain,,,,31.7,48.1,1018.1,56.4,14.2,184.8,15.9,7,,2021-11-08T06:02:24,2021-11-08T17:19:46,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-11-09,23.9,12.9,17.7,23.9,12.9,17.7,11.2,67.3,0,0,0,,,,,20.9,77.4,1019.6,58.1,18.5,217.1,18.6,8,,2021-11-09T06:02:56,2021-11-09T17:19:23,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-11-10,24.3,13.5,18.2,24.3,13.5,18.2,11.7,67.5,0,0,0,,,,,23.4,115.1,1019.2,69.5,18.8,231.4,20.2,8,,2021-11-10T06:03:29,2021-11-10T17:19:02,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-11-11,24.7,15.3,19.8,24.7,15.3,19.8,14.6,72.7,0,0,0,,,,,16.2,182,1016.9,83.1,18.2,225.6,19.6,8,,2021-11-11T06:04:02,2021-11-11T17:18:42,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-11-12,23.7,17.2,20,23.7,17.2,20,15.9,78.1,0.1,100,4.17,rain,,,,18.7,121,1018.2,95.2,17.9,117.3,10.2,4,,2021-11-12T06:04:35,2021-11-12T17:18:24,0.3,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-11-13,24.6,15.5,19.6,24.6,15.5,19.6,14.6,74,0,0,0,,,,,21.6,69,1018.3,76.9,18.5,215.5,18.8,8,,2021-11-13T06:05:09,2021-11-13T17:18:06,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-11-14,24.8,14.9,19.9,24.8,14.9,19.9,15.7,77.4,0,0,0,,,,,18,165.1,1017.4,74.9,18.5,215.3,18.6,8,,2021-11-14T06:05:43,2021-11-14T17:17:50,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-11-15,24,17.2,20.6,24,17.2,20.6,18.1,86,0,0,0,,,,,14.8,87.2,1015.2,91.8,16.3,142.8,12.4,5,,2021-11-15T06:06:18,2021-11-15T17:17:35,0.43,Overcast,Cloudy skies throughout the day.,cloudy,"48823099999,48840099999,remote"
vinhphuc,2021-11-16,25.8,18.5,21.6,25.8,18.5,21.6,20.2,91.8,0.15,100,4.17,rain,,,,18,136.6,1014.9,92.5,12.2,162.1,14,6,,2021-11-16T06:06:53,2021-11-16T17:17:22,0.46,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-11-17,25.5,18.1,21.7,25.5,18.1,21.7,20,90.4,0.6,100,25,rain,,,,25.2,92.5,1016.2,70.9,14,164.2,14.2,6,,2021-11-17T06:07:29,2021-11-17T17:17:10,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-11-18,22.9,15.9,19.5,22.9,15.9,19.5,16,80.7,0,0,0,,,,,18.4,108.4,1015.2,62.6,17.6,211,17.9,8,,2021-11-18T06:08:05,2021-11-18T17:16:59,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-11-19,25.1,17,21,25.1,17,21,18.9,88.2,0,0,0,,,,,17.3,182,1010.2,75.1,16.4,195.9,17,7,,2021-11-19T06:08:41,2021-11-19T17:16:49,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-11-20,28,20.3,24,31.5,20.3,24.8,22.2,90.2,0,0,0,,,,,17.3,169.3,1009,77.5,15.1,194.8,16.9,7,,2021-11-20T06:09:18,2021-11-20T17:16:41,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-11-21,29.3,21.7,24.9,32.5,21.7,25.9,23,89.6,0.5,100,12.5,rain,,,,15.5,143.5,1011.4,44.5,13.7,203.2,17.6,7,,2021-11-21T06:09:55,2021-11-21T17:16:34,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-11-22,24,15,19.8,24,15,19.8,16.7,83.1,8.06,100,8.33,rain,,,,29.9,59.9,1016.4,56.8,12.2,165.6,14.1,6,,2021-11-22T06:10:32,2021-11-22T17:16:29,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-11-23,20.2,12.3,16.4,20.2,12.3,16.4,11.4,73.2,0.2,100,8.33,rain,,,,23.8,85.9,1020.9,66.1,17.6,205.7,17.7,7,,2021-11-23T06:11:09,2021-11-23T17:16:24,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-11-24,20.9,11.7,16.5,20.9,11.7,16.5,10.8,70.6,0,0,0,,,,,19.4,110.6,1020.9,67.1,18.2,179.3,15.4,7,,2021-11-24T06:11:47,2021-11-24T17:16:22,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-11-25,22.3,13.5,18.1,22.3,13.5,18.1,13.6,76.2,0,0,0,,,,,16.6,179.9,1018.9,44.8,18.2,189.9,16.1,7,,2021-11-25T06:12:25,2021-11-25T17:16:20,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-11-26,23.3,15.1,19.1,23.3,15.1,19.1,15,78.1,0,0,0,,,,,19.8,193.3,1018.6,67.9,17.9,211.7,18.3,8,,2021-11-26T06:13:03,2021-11-26T17:16:20,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-11-27,25.6,14.7,19.3,25.6,14.7,19.3,14.9,77.1,0,0,0,,,,,18,172.8,1019.5,52,15.5,200.5,17.2,7,,2021-11-27T06:13:41,2021-11-27T17:16:21,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-11-28,25.5,14.5,19.4,25.5,14.5,19.4,14.7,75.7,0,0,0,,,,,17.6,195.9,1019,70.2,18.5,202.1,17.4,7,,2021-11-28T06:14:19,2021-11-28T17:16:24,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-11-29,26.5,15.8,20.7,26.5,15.8,20.7,16.5,77.9,0,0,0,,,,,16.2,166.8,1017.5,82.5,18.5,202.9,17.4,7,,2021-11-29T06:14:57,2021-11-29T17:16:28,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-11-30,25.3,15.1,19.8,25.3,15.1,19.8,15.1,75.6,0,0,0,,,,,27.7,100.5,1019.6,66.3,18.8,179.5,15.4,7,,2021-11-30T06:15:35,2021-11-30T17:16:33,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-12-01,23.3,12.8,17.2,23.3,12.8,17.2,10.9,68.1,0,0,0,,,,,23,61.1,1021.2,44.6,18.8,216.9,18.5,8,,2021-12-01T06:16:14,2021-12-01T17:16:39,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-12-02,22.3,9.9,15.7,22.3,7.8,15.5,9.7,70.1,0,0,0,,,,,20.9,211,1021.9,48,18.5,219.6,18.9,8,,2021-12-02T06:16:52,2021-12-02T17:16:47,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-12-03,23.3,9.7,16,23.3,7.7,15.8,9.4,67.1,0,0,0,,,,,16.6,187.9,1022,46.8,18.5,218.5,18.8,8,,2021-12-03T06:17:30,2021-12-03T17:16:56,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-12-04,23.6,10.2,16.5,23.6,10.2,16.5,10.6,70.4,0,0,0,,,,,16.9,194.1,1021.5,50.6,18.8,212.4,18.3,8,,2021-12-04T06:18:08,2021-12-04T17:17:06,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-12-05,23.6,10.8,16.6,23.6,10.8,16.6,10.9,71.5,0,0,0,,,,,18.7,211.2,1021.2,37,18.8,210,18.1,8,,2021-12-05T06:18:46,2021-12-05T17:17:18,0.01,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-12-06,23.4,11.4,16.8,23.4,11.4,16.8,11.1,70.9,0,0,0,,,,,18,191.9,1020.5,45.3,18.5,209.2,17.9,8,,2021-12-06T06:19:24,2021-12-06T17:17:31,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-12-07,23.7,10.8,17,23.7,10.8,17,11.4,71.6,0,0,0,,,,,14,180.7,1020.4,5,18.5,208.2,17.8,8,,2021-12-07T06:20:01,2021-12-07T17:17:45,0.07,Clear,Clear conditions throughout the day.,clear-day,"48823099999,48840099999,remote"
vinhphuc,2021-12-08,22.7,11.7,17.6,22.7,11.7,17.6,13.9,80.1,0,0,0,,,,,14,158.3,1021,45.8,16.2,173.8,14.9,6,,2021-12-08T06:20:39,2021-12-08T17:18:00,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-12-09,21.7,16.1,18.8,21.7,16.1,18.8,16.6,87.3,0.3,100,4.17,rain,,,,20.9,157,1021.4,68.1,16.7,123.5,10.6,5,,2021-12-09T06:21:16,2021-12-09T17:18:17,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-12-10,24.5,15.2,19.7,24.5,15.2,19.7,17.4,87,0,0,0,,,,,12.6,169.7,1019.4,45.6,17.9,179.8,15.5,7,,2021-12-10T06:21:52,2021-12-10T17:18:35,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-12-11,24.9,16.7,20.3,24.9,16.7,20.3,18,87.8,0,0,0,,,,,13,86.2,1019.5,36.4,13.1,187.5,16.2,7,,2021-12-11T06:22:29,2021-12-11T17:18:54,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-12-12,24.9,15.2,19.8,24.9,15.2,19.8,17.2,84.9,0.02,100,4.17,rain,,,,24.1,121.8,1021,42.7,13.5,185.3,16,7,,2021-12-12T06:23:05,2021-12-12T17:19:14,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-12-13,21.6,13.1,17.3,21.6,13.1,17.3,12.7,75.1,0,0,0,,,,,22,93.2,1021.6,48.5,18.5,181.5,15.6,7,,2021-12-13T06:23:40,2021-12-13T17:19:35,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-12-14,22.3,11.8,17.5,22.3,11.8,17.5,14.4,83.1,0,0,0,,,,,26.4,192.2,1017.8,53.2,15.5,195.7,16.9,7,,2021-12-14T06:24:15,2021-12-14T17:19:57,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-12-15,25.2,14.5,19.1,25.2,14.5,19.1,16.6,86.5,0,0,0,,,,,10.1,197.7,1014.5,46.5,15,201.9,17.2,7,,2021-12-15T06:24:50,2021-12-15T17:20:20,0.44,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-12-16,25.6,16.1,20.7,25.6,16.1,20.7,18.4,87.2,0,0,0,,,,,8.6,154,1014.8,66.1,18.3,193.4,16.8,7,,2021-12-16T06:25:24,2021-12-16T17:20:45,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-12-17,26.1,16.1,20.1,26.1,16.1,20.1,16.9,82.7,0,0,0,,,,,25.2,79,1018.2,60.6,18.3,175,15.1,7,,2021-12-17T06:25:57,2021-12-17T17:21:10,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-12-18,21.7,12.2,16.6,21.7,12.2,16.6,11.4,72.2,0,0,0,,,,,25.2,46.2,1021.3,46.2,18.5,162.8,14,6,,2021-12-18T06:26:30,2021-12-18T17:21:36,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-12-19,20.8,9.7,15.8,20.8,7.3,15.6,9.3,67.6,0,0,0,,,,,26.6,183.8,1021.2,50.5,18.8,187.4,16,7,,2021-12-19T06:27:02,2021-12-19T17:22:04,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-12-20,21.8,13.3,17.6,21.8,13.3,17.6,11.7,70.1,0,0,0,,,,,17.3,148.4,1017.2,57.9,17.6,166.6,14.4,6,,2021-12-20T06:27:33,2021-12-20T17:22:32,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-12-21,22.1,12.6,17.7,22.1,12.6,17.7,13.5,77.6,0,0,0,,,,,16.2,85.4,1017.2,46,18.5,189.9,16.3,7,,2021-12-21T06:28:04,2021-12-21T17:23:01,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-12-22,23.7,13,18.3,23.7,13,18.3,14.7,80.8,0,0,0,,,,,14.4,181.5,1016.5,40.4,18.5,182.8,15.8,7,,2021-12-22T06:28:34,2021-12-22T17:23:31,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-12-23,24.3,14,18.6,24.3,14,18.6,15.5,83.7,0,0,0,,,,,10.8,206.5,1015.4,22.9,15.8,198,17.2,7,,2021-12-23T06:29:03,2021-12-23T17:24:02,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-12-24,24.3,15.6,19.5,24.3,15.6,19.5,17.5,88.4,0,0,0,,,,,10.4,171.8,1015.8,47.2,13.5,183.9,15.8,7,,2021-12-24T06:29:31,2021-12-24T17:24:34,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-12-25,23.6,16.6,20.1,23.6,16.6,20.1,18.2,88.2,0.5,100,12.5,rain,,,,22.3,77.8,1018.4,45.9,17.7,159.6,13.7,6,,2021-12-25T06:29:59,2021-12-25T17:25:06,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-12-26,20.9,10.6,17.1,20.9,10.6,17.1,15.1,88.3,5.32,100,8.33,rain,,,,25.9,31.3,1021.2,79.1,12.9,77.1,6.6,3,,2021-12-26T06:30:25,2021-12-26T17:25:39,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-12-27,15.9,8,12.3,15.9,4.6,11.6,9.1,81.2,25.34,100,8.33,rain,,,,25.6,24.8,1025.4,55.7,14.5,167.6,14.6,7,,2021-12-27T06:30:51,2021-12-27T17:26:13,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-12-28,17.8,8.6,13.3,17.8,5.9,12.8,10,81,0.2,100,8.33,rain,,,,18.4,131.5,1023.8,56.3,17.6,155,13.3,6,,2021-12-28T06:31:16,2021-12-28T17:26:47,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-12-29,18.5,11.6,15.4,18.5,11.6,15.4,12.6,83.9,0.3,100,12.5,rain,,,,16.2,133.9,1023.2,60.8,16.5,138.5,11.9,5,,2021-12-29T06:31:39,2021-12-29T17:27:22,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-12-30,18.2,11.8,15.1,18.2,11.8,15.1,12.3,84.3,1.69,100,12.5,rain,,,,20.2,99.5,1025,63.1,13.8,153.2,13.2,6,,2021-12-30T06:32:02,2021-12-30T17:27:58,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-12-31,19.3,13.1,15.9,19.3,13.1,15.9,13.2,84.6,0.02,100,4.17,rain,,,,16.6,108.4,1024.3,64,17.3,148.6,12.8,6,,2021-12-31T06:32:23,2021-12-31T17:28:34,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-01-01,20.5,13.1,16.8,20.5,13.1,16.8,14.5,86.9,0,0,0,,,,,17.6,112.8,1023.1,67.2,17.6,137.1,11.7,5,,2022-01-01T06:32:44,2022-01-01T17:29:11,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2022-01-02,20.9,12.3,16.9,20.9,12.3,16.9,13.9,83.3,0,0,0,,,,,15.5,110,1022.1,55.4,18.5,166.3,14.4,6,,2022-01-02T06:33:03,2022-01-02T17:29:48,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2022-01-03,21.9,13.1,17.3,21.9,13.1,17.3,15.4,89,0,0,0,,,,,11.2,184.3,1019.7,52.3,11.6,149.8,13.1,5,,2022-01-03T06:33:22,2022-01-03T17:30:25,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2022-01-04,24.3,15,19.2,24.3,15,19.2,16.8,86.6,0,0,0,,,,,11.2,163.7,1017.9,32.6,17,206.8,17.8,8,,2022-01-04T06:33:39,2022-01-04T17:31:03,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2022-01-05,24.6,14.9,19.5,24.6,14.9,19.5,17.6,88.6,0,0,0,,,,,10.8,177.9,1016,42.7,13,209.2,18,8,,2022-01-05T06:33:55,2022-01-05T17:31:41,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2022-01-06,24.6,16.8,20.4,24.6,16.8,20.4,18.7,89.8,0,0,0,,,,,13.3,126.1,1016.8,62.5,13.7,181.6,15.6,7,,2022-01-06T06:34:10,2022-01-06T17:32:20,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2022-01-07,23.4,17,20,23.4,17,20,18.3,89.8,0.08,100,4.17,rain,,,,22.7,80.3,1018.9,71.6,16.7,170.8,14.6,7,,2022-01-07T06:34:24,2022-01-07T17:32:59,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-01-08,24,16.6,20,24,16.6,20,18.1,88.9,0.23,100,4.17,rain,,,,14.4,79.8,1017.7,64.5,17.9,176.4,15.2,7,,2022-01-08T06:34:36,2022-01-08T17:33:38,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-01-09,19.6,14.2,16.7,19.6,14.2,16.7,14.9,89.6,0.04,100,8.33,rain,,,,17.6,37.8,1016.6,65.5,13,121.3,10.4,4,,2022-01-09T06:34:48,2022-01-09T17:34:17,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-01-10,23.4,13.7,17.6,23.4,13.7,17.6,15.7,89.2,0.12,100,4.17,rain,0,0,13.3,15.4,96.1,1016.8,78.3,14.8,165.7,14.3,6,10,2022-01-10T06:34:58,2022-01-10T17:34:57,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-01-11,20.5,13.8,16.8,20.5,13.8,16.8,9.6,64,1.24,100,4.17,rain,0,0,37.1,13,72,1020.1,64.5,21.3,159.6,13.7,6,10,2022-01-11T06:35:06,2022-01-11T17:35:37,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-01-12,19.6,12.2,16.6,19.6,12.2,16.6,11.9,74.2,0,0,0,,0,0,12.2,14.4,153.5,1018.8,75.8,21.6,152.7,13.2,5,10,2022-01-12T06:35:14,2022-01-12T17:36:16,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2022-01-13,17.2,15.1,16.3,17.2,15.1,16.3,14.3,88.3,2.52,100,12.5,rain,0,0,7.6,7.2,67,1020,100,17.6,28.1,2.4,4,10,2022-01-13T06:35:20,2022-01-13T17:36:56,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-01-14,21.9,15,17.5,21.9,15,17.5,14,80.4,0.15,100,4.17,rain,0,0,14.4,9.9,172.9,1018.1,81.4,20.5,149.6,12.9,6,10,2022-01-14T06:35:25,2022-01-14T17:37:36,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-01-15,25,15.5,19.6,25,15.5,19.6,16.6,83.8,0,0,0,,0,0,21.6,12.7,174.1,1016.6,67.7,21,158.4,13.5,7,10,2022-01-15T06:35:29,2022-01-15T17:38:16,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2022-01-16,27.1,18.7,21.6,27.4,18.7,21.6,17.9,81.3,0.02,100,4.17,rain,0,0,25.2,16.2,145.8,1016.9,66.4,20.4,134.4,11.7,7,10,2022-01-16T06:35:31,2022-01-16T17:38:55,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-01-17,19.9,14.5,16.1,19.9,14.5,16.1,13,82.2,6.17,100,16.67,rain,0,0,26.3,13.5,79.3,1020.3,99.9,19.9,33.4,2.8,3,10,2022-01-17T06:35:32,2022-01-17T17:39:35,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-01-18,21,14.3,16.8,21,14.3,16.8,10.2,66.5,0.02,100,4.17,rain,0,0,15.8,15.4,167.2,1021.3,63.5,22.1,162.6,14.1,7,10,2022-01-18T06:35:32,2022-01-18T17:40:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-01-19,22.2,12.6,17.2,22.2,12.6,17.2,11.4,70.2,0,0,0,,0,0,18.7,14.6,164.5,1018.8,49.3,22.2,216.6,18.9,7,10,2022-01-19T06:35:31,2022-01-19T17:40:54,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2022-01-20,19.4,13.9,16.8,19.4,13.9,16.8,13,79.3,4.24,100,8.33,rain,0,0,8.6,11.8,133.1,1016.5,85.6,20.8,101.9,8.8,5,10,2022-01-20T06:35:28,2022-01-20T17:41:34,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48823099999,48840099999,remote"
